Project,BugID,File,Line,Rule,Code_Snippet,Description
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,271,UnusedAssignment,long encodedDataLengthLong = 0;,The initializer for variable 'encodedDataLengthLong' is never used (overwritten on lines 276 and 279)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,299,UnusedAssignment,"byte k = 0, l = 0, b1 = 0, b2 = 0, b3 = 0;","The initializer for variable 'k' is never used (overwritten on lines 317, 350 and 363)"
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,299,UnusedAssignment,"byte k = 0, l = 0, b1 = 0, b2 = 0, b3 = 0;",The initializer for variable 'l' is never used (overwritten on lines 316 and 362)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,299,UnusedAssignment,"byte k = 0, l = 0, b1 = 0, b2 = 0, b3 = 0;","The initializer for variable 'b1' is never used (overwritten on lines 310, 349 and 360)"
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,299,UnusedAssignment,"byte k = 0, l = 0, b1 = 0, b2 = 0, b3 = 0;",The initializer for variable 'b2' is never used (overwritten on lines 311 and 361)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,299,UnusedAssignment,"byte k = 0, l = 0, b1 = 0, b2 = 0, b3 = 0;",The initializer for variable 'b3' is never used (overwritten on line 312)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,302,UnusedAssignment,int dataIndex = 0;,The initializer for variable 'dataIndex' is never used (overwritten on lines 309 and 346)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,303,UnusedAssignment,int i = 0;,The initializer for variable 'i' is never used (overwritten on line 308)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,402,UnusedAssignment,byte decodedData[] = null;,The initializer for variable 'decodedData' is never used (overwritten on line 418)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,403,UnusedAssignment,"byte b1 = 0, b2 = 0, b3 = 0, b4 = 0, marker0 = 0, marker1 = 0;",The initializer for variable 'b1' is never used (overwritten on line 426)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,403,UnusedAssignment,"byte b1 = 0, b2 = 0, b3 = 0, b4 = 0, marker0 = 0, marker1 = 0;",The initializer for variable 'b2' is never used (overwritten on line 427)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,403,UnusedAssignment,"byte b1 = 0, b2 = 0, b3 = 0, b4 = 0, marker0 = 0, marker1 = 0;",The initializer for variable 'b3' is never used (overwritten on lines 431 and 442)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,403,UnusedAssignment,"byte b1 = 0, b2 = 0, b3 = 0, b4 = 0, marker0 = 0, marker1 = 0;",The initializer for variable 'b4' is never used (overwritten on line 432)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,403,UnusedAssignment,"byte b1 = 0, b2 = 0, b3 = 0, b4 = 0, marker0 = 0, marker1 = 0;",The initializer for variable 'marker0' is never used (overwritten on line 423)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,403,UnusedAssignment,"byte b1 = 0, b2 = 0, b3 = 0, b4 = 0, marker0 = 0, marker1 = 0;",The initializer for variable 'marker1' is never used (overwritten on line 424)
Codec,1,src/java/org/apache/commons/codec/binary/Base64.java,408,UnusedAssignment,int dataIndex = 0;,The initializer for variable 'dataIndex' is never used (overwritten on line 422)
Codec,1,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,270,UnusedFormalParameter,"private int handleAEIOUY(String value, DoubleMetaphoneResult result, int",Avoid unused method parameters such as 'value'.
Codec,1,src/java/org/apache/commons/codec/language/Metaphone.java,82,UnusedAssignment,boolean hard = false ;,The initializer for variable 'hard' is never used (overwritten on lines 214 and 216)
Compress,1,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveOutputStream.java,33,UnusedPrivateField,private long archiveOffset = 0;,Avoid unused private fields such as 'archiveOffset'.
Compress,1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,193,UnusedAssignment,this.entryEOF = false;,The value assigned to field 'entryEOF' is never used (overwritten on line 197)
Compress,1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioUtil.java,33,UnusedAssignment,long ret = 0;,The initializer for variable 'ret' is never used (overwritten on line 51)
Compress,1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioUtil.java,34,UnusedAssignment,int pos = 0;,The initializer for variable 'pos' is never used (overwritten on lines 44 and 52)
Compress,1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioUtil.java,43,UnusedAssignment,byte tmp = 0;,The initializer for variable 'tmp' is never used (overwritten on line 45)
Compress,1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioUtil.java,74,UnusedAssignment,int pos = 0;,The initializer for variable 'pos' is never used (overwritten on line 82)
Compress,1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioUtil.java,75,UnusedAssignment,long tmp_number = 0;,The initializer for variable 'tmp_number' is never used (overwritten on line 81)
Compress,1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioUtil.java,88,UnusedAssignment,byte tmp = 0;,The initializer for variable 'tmp' is never used (overwritten on line 90)
Compress,1,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,164,UnusedAssignment,this.devMajor = 0;,The value assigned to field 'devMajor' is never used (overwritten on line 176)
Compress,1,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,165,UnusedAssignment,this.devMinor = 0;,The value assigned to field 'devMinor' is never used (overwritten on line 177)
Compress,1,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,247,UnusedAssignment,int length = 0;,The initializer for variable 'length' is never used (overwritten on line 248)
Compress,1,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,316,UnusedAssignment,readBuf = null;,The value assigned to field 'readBuf' is never used (overwritten on line 346)
Compress,1,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,323,UnusedAssignment,readBuf = newBuf;,The value assigned to field 'readBuf' is never used (overwritten on line 346)
Compress,1,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,42,UnusedPrivateField,private boolean   debug;// NOT READ,Avoid unused private fields such as 'debug'.
Compress,1,src/main/java/org/apache/commons/compress/archivers/zip/ZipFile.java,659,UnusedAssignment,int ret = -1;,The initializer for variable 'ret' is never used (overwritten on line 662)
Compress,1,src/main/java/org/apache/commons/compress/changes/ChangeSet.java,56,UnusedAssignment,ArchiveEntry entry = null;,The initializer for variable 'entry' is never used (overwritten on line 57)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,114,UnusedAssignment,"int zz = 0, yy = 0, tmp = 0;",The initializer for variable 'zz' is never used (overwritten on line 115)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,114,UnusedAssignment,"int zz = 0, yy = 0, tmp = 0;",The initializer for variable 'yy' is never used (overwritten on line 118)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,114,UnusedAssignment,"int zz = 0, yy = 0, tmp = 0;",The initializer for variable 'tmp' is never used (overwritten on line 116)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,138,UnusedAssignment,"int zz = 0, yy = 0, tmp = 0;",The initializer for variable 'zz' is never used (overwritten on line 139)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,138,UnusedAssignment,"int zz = 0, yy = 0, tmp = 0;",The initializer for variable 'yy' is never used (overwritten on line 142)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,138,UnusedAssignment,"int zz = 0, yy = 0, tmp = 0;",The initializer for variable 'tmp' is never used (overwritten on line 140)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,172,UnusedAssignment,"int zz = 0, tmp = 0;",The initializer for variable 'zz' is never used (overwritten on line 173)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,172,UnusedAssignment,"int zz = 0, tmp = 0;",The initializer for variable 'tmp' is never used (overwritten on line 174)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,231,UnusedPrivateField,private int bytesOut;,Avoid unused private fields such as 'bytesOut'.
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,264,UnusedPrivateField,private int nBlocksRandomised;,Avoid unused private fields such as 'nBlocksRandomised'.
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,575,UnusedLocalVariable,"int v, t, i, j, gs, ge, totc, bt, bc, iter;",Avoid unused local variables such as 'totc'.
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,739,UnusedAssignment,rfreq = null;,The value assigned to variable 'rfreq' is never used
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,740,UnusedAssignment,fave = null;,The value assigned to variable 'fave' is never used
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,741,UnusedAssignment,cost = null;,The value assigned to variable 'cost' is never used
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,970,UnusedAssignment,int temp = 0;,The initializer for variable 'temp' is never used (overwritten on line 972)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,1046,UnusedAssignment,int temp = 0;,The initializer for variable 'temp' is never used (overwritten on line 1047)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,1065,UnusedAssignment,int temp = 0;,The initializer for variable 'temp' is never used (overwritten on line 1066)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,1081,UnusedAssignment,int temp = 0;,The initializer for variable 'temp' is never used (overwritten on line 1082)
Compress,1,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java,1128,UnusedLocalVariable,int numQSorted;,Avoid unused local variables such as 'numQSorted'.
Compress,1,src/main/java/org/apache/commons/compress/utils/IOUtils.java,56,UnusedAssignment,int n = 0;,The initializer for variable 'n' is never used (overwritten on line 57)
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,1446,UnusedAssignment,keyType = type.getKeyType(); // just in case it's used below,The value assigned to variable 'keyType' is never used
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,1492,UnusedAssignment,keyType = type.getKeyType(); // just in case it's used below,The value assigned to variable 'keyType' is never used
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializer.java,239,UnusedFormalParameter,"DeserializationContext ctxt, JsonToken t)",Avoid unused method parameters such as 't'.
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,636,UnusedAssignment,SettableBeanProperty backProp = null;,"The initializer for variable 'backProp' is never used (overwritten on lines 639, 648 and 651)"
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,488,UnusedAssignment,boolean ignoreAny = false;,The initializer for variable 'ignoreAny' is never used (overwritten on line 492)
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,741,UnusedAssignment,property = property.withType(type);,The value assigned to variable 'property' is never used
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/BuilderBasedDeserializer.java,249,UnusedFormalParameter,"DeserializationContext ctxt, JsonToken t)",Avoid unused method parameters such as 't'.
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/DeserializerCache.java,506,UnusedAssignment,keyType = type.getKeyType(); // just in case it's used below,The value assigned to variable 'keyType' is never used
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/deser/DeserializerCache.java,527,UnusedAssignment,cdDef = (JsonDeserializer<?>) cdDef;,The value assigned to variable 'cdDef' is never used
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/module/SimpleSerializers.java,123,UnusedAssignment,JsonSerializer<?> ser = null;,"The initializer for variable 'ser' is never used (overwritten on lines 128, 135 and 151)"
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/node/TreeTraversingParser.java,131,UnusedAssignment,_startContainer = false;,The value assigned to field '_startContainer' is never used (overwritten on line 141)
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/ser/PropertyBuilder.java,83,UnusedAssignment,ct = serializationType.getContentType();,The value assigned to variable 'ct' is never used
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/ser/impl/IndexedStringListSerializer.java,182,UnusedAssignment,int i = 0;,The initializer for variable 'i' is never used (overwritten on line 185)
JacksonDatabind,1,src/main/java/com/fasterxml/jackson/databind/ser/std/JsonValueSerializer.java,192,UnusedAssignment,Object value = null;,The initializer for variable 'value' is never used (overwritten on line 194)
Jsoup,1,src/main/java/org/jsoup/select/Selector.java,272,UnusedAssignment,found = true;,The value assigned to variable 'found' is never used (overwritten on line 269)
Lang,1,src/main/java/org/apache/commons/lang3/ArrayUtils.java,4022,UnusedAssignment,Class<?> clss = null;,The initializer for variable 'clss' is never used (overwritten on lines 4024 and 4026)
Lang,1,src/main/java/org/apache/commons/lang3/CharSetUtils.java,73,UnusedAssignment,char ch = ' ';,The initializer for variable 'ch' is never used (overwritten on line 75)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,693,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 695)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,730,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 732)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,767,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 769)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,804,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 806)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,840,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 842)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,877,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 879)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,911,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 913)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,945,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 947)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,979,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 981)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1013,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1015)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1050,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1052)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1086,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1088)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1123,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1125)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1159,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1161)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1194,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1196)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1228,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1230)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1262,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1264)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1296,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1298)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1329,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1331)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1363,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1365)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1396,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1399)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1436,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1439)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1476,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1479)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1516,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1519)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1557,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1559)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1591,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1593)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1625,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1628)
Lang,1,src/main/java/org/apache/commons/lang3/Conversion.java,1659,UnusedAssignment,int shift = 0;,The initializer for variable 'shift' is never used (overwritten on line 1661)
Lang,1,src/main/java/org/apache/commons/lang3/StringUtils.java,1869,UnusedAssignment,int tmp = 0;,The initializer for variable 'tmp' is never used (overwritten on line 1875)
Lang,1,src/main/java/org/apache/commons/lang3/StringUtils.java,1920,UnusedAssignment,int tmp = 0;,The initializer for variable 'tmp' is never used (overwritten on line 1926)
Lang,1,src/main/java/org/apache/commons/lang3/StringUtils.java,4611,UnusedAssignment,int tempIndex = -1;,The initializer for variable 'tempIndex' is never used (overwritten on lines 4620 and 4670)
Lang,1,src/main/java/org/apache/commons/lang3/StringUtils.java,4670,UnusedAssignment,tempIndex = -1;,The value assigned to variable 'tempIndex' is never used (overwritten on lines 4670 and 4678)
Lang,1,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java,509,UnusedAssignment,private int iTotal = 0;,The field initializer for 'iTotal' is never used (overwritten on lines 518 and 552)
Lang,1,src/main/java/org/apache/commons/lang3/concurrent/TimedSemaphore.java,301,UnusedAssignment,boolean canPass = false;,The initializer for variable 'canPass' is never used (overwritten on line 303)
Lang,1,src/main/java/org/apache/commons/lang3/math/Fraction.java,263,UnusedAssignment,"int numer2 = 0;  // the current, setup in calculation",The initializer for variable 'numer2' is never used (overwritten on line 280)
Lang,1,src/main/java/org/apache/commons/lang3/math/Fraction.java,264,UnusedAssignment,"int denom2 = 0;  // the current, setup in calculation",The initializer for variable 'denom2' is never used (overwritten on line 281)
Lang,1,src/main/java/org/apache/commons/lang3/math/Fraction.java,266,UnusedAssignment,int a2 = 0;,The initializer for variable 'a2' is never used (overwritten on line 277)
Lang,1,src/main/java/org/apache/commons/lang3/math/Fraction.java,268,UnusedAssignment,double x2 = 0;,The initializer for variable 'x2' is never used (overwritten on line 278)
Lang,1,src/main/java/org/apache/commons/lang3/math/Fraction.java,270,UnusedAssignment,double y2 = 0;,The initializer for variable 'y2' is never used (overwritten on line 279)
Lang,1,src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java,807,UnusedAssignment,Class<?> midClass = null;,The initializer for variable 'midClass' is never used (overwritten on lines 810 and 812)
Lang,1,src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java,448,UnusedAssignment,int len = 0;,The initializer for variable 'len' is never used (overwritten on line 451)
Lang,1,src/main/java/org/apache/commons/lang3/text/StrLookup.java,49,UnusedAssignment,StrLookup<String> lookup = null;,The initializer for variable 'lookup' is never used (overwritten on lines 54 and 56)
Math,1,src/main/java/org/apache/commons/math3/analysis/function/StepFunction.java,85,UnusedAssignment,double fx = 0;,"The initializer for variable 'fx' is never used (overwritten on lines 89, 92 and 96)"
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/HermiteRuleFactory.java,120,UnusedAssignment,double hc = H1 * c;,The initializer for variable 'hc' is never used (overwritten on line 125)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/HermiteRuleFactory.java,139,UnusedAssignment,hmb = hmc;,The value assigned to variable 'hmb' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/HermiteRuleFactory.java,140,UnusedAssignment,hb = hc;,The value assigned to variable 'hb' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/HermiteRuleFactory.java,143,UnusedAssignment,hma = hmc;,The value assigned to variable 'hma' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/LegendreHighPrecisionRuleFactory.java,162,UnusedAssignment,pmb = pmc;,The value assigned to variable 'pmb' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/LegendreHighPrecisionRuleFactory.java,163,UnusedAssignment,pb = pc;,The value assigned to variable 'pb' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/LegendreHighPrecisionRuleFactory.java,166,UnusedAssignment,pma = pmc;,The value assigned to variable 'pma' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/LegendreRuleFactory.java,103,UnusedAssignment,pmb = pmc;,The value assigned to variable 'pmb' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/LegendreRuleFactory.java,104,UnusedAssignment,pb = pc;,The value assigned to variable 'pb' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/integration/gauss/LegendreRuleFactory.java,107,UnusedAssignment,pma = pmc;,The value assigned to variable 'pma' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/analysis/interpolation/SplineInterpolator.java,94,UnusedAssignment,double g = 0;,The initializer for variable 'g' is never used (overwritten on line 96)
Math,1,src/main/java/org/apache/commons/math3/analysis/solvers/LaguerreSolver.java,297,UnusedAssignment,Complex oldc = null;,The initializer for variable 'oldc' is never used (overwritten on line 299)
Math,1,src/main/java/org/apache/commons/math3/complex/ComplexFormat.java,270,UnusedAssignment,StringBuffer ret = null;,The initializer for variable 'ret' is never used (overwritten on lines 273 and 275)
Math,1,src/main/java/org/apache/commons/math3/dfp/Dfp.java,1694,UnusedAssignment,int md=0;       // most sig digit in result,The initializer for variable 'md' is never used (overwritten on line 1861)
Math,1,src/main/java/org/apache/commons/math3/dfp/Dfp.java,2030,UnusedAssignment,Dfp dx = newInstance(x);,The initializer for variable 'dx' is never used (overwritten on line 2038)
Math,1,src/main/java/org/apache/commons/math3/dfp/Dfp.java,2036,UnusedAssignment,Dfp ppx = getZero();,The initializer for variable 'ppx' is never used (overwritten on line 2042)
Math,1,src/main/java/org/apache/commons/math3/dfp/Dfp.java,2132,UnusedAssignment,outputbuffer[q++] = '0';,The updated value of variable 'q' is never used
Math,1,src/main/java/org/apache/commons/math3/distribution/AbstractIntegerDistribution.java,227,UnusedAssignment,double result = Double.NaN;,The initializer for variable 'result' is never used (overwritten on line 228)
Math,1,src/main/java/org/apache/commons/math3/distribution/KolmogorovSmirnovDistribution.java,278,UnusedAssignment,BigFraction h = null;,"The initializer for variable 'h' is never used (overwritten on lines 281, 284 and 286)"
Math,1,src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java,296,UnusedAssignment,double rnd = 1.0d;,The initializer for variable 'rnd' is never used (overwritten on line 299)
Math,1,src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java,324,UnusedAssignment,double x = 0;,The initializer for variable 'x' is never used (overwritten on lines 335 and 347)
Math,1,src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java,326,UnusedAssignment,double v = 0;,The initializer for variable 'v' is never used (overwritten on lines 341 and 349)
Math,1,src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java,327,UnusedAssignment,int a = 0;,The initializer for variable 'a' is never used (overwritten on line 352)
Math,1,src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java,328,UnusedAssignment,double t = 0;,The initializer for variable 't' is never used (overwritten on line 353)
Math,1,src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java,329,UnusedAssignment,double qr = 0;,The initializer for variable 'qr' is never used (overwritten on line 358)
Math,1,src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java,330,UnusedAssignment,double qa = 0;,The initializer for variable 'qa' is never used (overwritten on line 359)
Math,1,src/main/java/org/apache/commons/math3/fitting/leastsquares/LevenbergMarquardtOptimizer.java,412,UnusedAssignment,currentObjective = oldObj;,The value assigned to variable 'currentObjective' is never used (overwritten on line 436)
Math,1,src/main/java/org/apache/commons/math3/fraction/BigFraction.java,292,UnusedAssignment,long p2 = 0;,The initializer for variable 'p2' is never used (overwritten on line 301)
Math,1,src/main/java/org/apache/commons/math3/fraction/BigFraction.java,293,UnusedAssignment,long q2 = 1;,The initializer for variable 'q2' is never used (overwritten on line 302)
Math,1,src/main/java/org/apache/commons/math3/fraction/BigFraction.java,517,UnusedAssignment,BigInteger num = null;,The initializer for variable 'num' is never used (overwritten on lines 521 and 524)
Math,1,src/main/java/org/apache/commons/math3/fraction/BigFraction.java,518,UnusedAssignment,BigInteger den = null;,The initializer for variable 'den' is never used (overwritten on lines 522 and 525)
Math,1,src/main/java/org/apache/commons/math3/fraction/BigFraction.java,1104,UnusedAssignment,BigInteger num = null;,The initializer for variable 'num' is never used (overwritten on lines 1107 and 1110)
Math,1,src/main/java/org/apache/commons/math3/fraction/BigFraction.java,1105,UnusedAssignment,BigInteger den = null;,The initializer for variable 'den' is never used (overwritten on lines 1108 and 1111)
Math,1,src/main/java/org/apache/commons/math3/fraction/BigFraction.java,1128,UnusedAssignment,String str = null;,"The initializer for variable 'str' is never used (overwritten on lines 1130, 1132 and 1134)"
Math,1,src/main/java/org/apache/commons/math3/fraction/Fraction.java,200,UnusedAssignment,long p2 = 0;,The initializer for variable 'p2' is never used (overwritten on line 209)
Math,1,src/main/java/org/apache/commons/math3/fraction/Fraction.java,201,UnusedAssignment,long q2 = 1;,The initializer for variable 'q2' is never used (overwritten on line 210)
Math,1,src/main/java/org/apache/commons/math3/fraction/Fraction.java,655,UnusedAssignment,String str = null;,"The initializer for variable 'str' is never used (overwritten on lines 657, 659 and 661)"
Math,1,src/main/java/org/apache/commons/math3/fraction/FractionFormat.java,175,UnusedAssignment,StringBuffer ret = null;,The initializer for variable 'ret' is never used (overwritten on lines 178 and 180)
Math,1,src/main/java/org/apache/commons/math3/geometry/euclidean/threed/OutlineExtractor.java,236,UnusedAssignment,previous3D = current3D;,The value assigned to variable 'previous3D' is never used (reassigned every iteration)
Math,1,src/main/java/org/apache/commons/math3/linear/FieldLUDecomposition.java,109,UnusedAssignment,T sum = field.getZero();,The initializer for variable 'sum' is never used (overwritten on lines 114 and 125)
Math,1,src/main/java/org/apache/commons/math3/linear/FieldLUDecomposition.java,145,UnusedAssignment,T tmp = field.getZero();,The initializer for variable 'tmp' is never used (overwritten on line 147)
